x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
大买2-沪深300,8.85,-14.14,-6.87,38.87,8.53,10,12,7.00,1.25,442,0.45,7.22,22.53,1.26,52.41
大卖2-全市场,13.36,-7.24,-5.25,28.25,13.98,22,12,5.01,2.53,219,0.32,15.05,21.28,2.67,56.21
大卖2-中证500,9.86,-11.57,-6.28,25.01,10.46,14,10,6.54,1.47,217,0.42,10.57,19.84,1.51,52.93
大卖2-沪深300,6.96,-9.88,-8.99,25.52,7.83,9,12,6.57,1.06,193,0.42,8.55,16.48,1.06,52.56
大买卖差2-全市场,4.89,-10.82,-10.62,21.78,5.20,14,11,4.98,0.99,225,0.32,4.39,13.33,0.98,52.25
大买卖差2-中证500,5.35,-7.47,-6.42,20.77,5.59,12,10,6.86,0.80,291,0.44,5.63,12.22,0.78,51.93
大买卖差2-沪深300,1.59,-16.52,-12.87,21.21,1.54,8,10,7.33,0.25,339,0.47,1.12,9.16,0.22,50.45
大买卖和2-全市场,12.63,-11.02,0.19,28.29,12.65,13,12,5.84,2.07,223,0.37,12.50,19.98,2.16,54.10
大买卖和2-中证500,8.39,-7.49,-3.47,26.22,8.99,15,11,6.78,1.22,218,0.43,9.16,16.19,1.24,51.88
大买卖和2-沪深300,9.08,-12.45,-6.31,34.30,8.89,9,12,6.63,1.34,363,0.42,8.75,19.75,1.37,52.14
买单-全市场,3.87,-16.17,-15.75,35.72,4.23,11,10,6.62,0.61,622,0.42,1.50,22.35,0.59,49.18
买单-中证500,2.90,-17.38,-11.34,35.61,3.45,11,11,8.41,0.38,534,0.54,0.22,22.95,0.34,48.70
买单-沪深300,-2.13,-33.72,-17.66,22.11,-2.16,10,12,8.23,-0.22,249,0.53,-2.35,10.05,-0.26,48.49
卖单-全市场,0.17,-29.37,-23.28,35.66,3.02,11,9,6.62,0.06,620,0.42,1.26,22.50,0.03,48.07
卖单-中证500,0.74,-24.68,-18.69,37.00,2.98,11,11,8.43,0.13,528,0.54,0.44,25.32,0.09,47.38
卖单-沪深300,-3.81,-36.91,-19.22,24.41,-2.34,8,12,8.29,-0.43,250,0.53,-2.11,11.11,-0.46,47.91
买卖单差-全市场,3.87,-16.17,-15.75,35.72,4.23,11,10,6.62,0.61,622,0.42,1.50,22.35,0.59,49.13
买卖单差-中证500,2.90,-17.38,-11.34,35.61,3.45,11,11,8.41,0.38,534,0.54,0.22,22.95,0.34,48.70
买卖单差-沪深300,-2.11,-33.72,-17.66,22.11,-2.15,10,12,8.23,-0.22,248,0.53,-2.31,10.05,-0.26,48.49
买卖单和-全市场,-6.87,-44.40,-21.10,8.59,-5.85,9,12,7.00,-0.98,3,0.45,-4.50,1.17,-0.98,47.07
买卖单和-中证500,2.05,-19.37,-14.91,20.17,3.06,12,14,7.81,0.30,1382,0.50,3.26,13.47,0.26,51.03
买卖单和-沪深300,0.32,-33.61,-18.59,38.21,0.29,12,8,11.40,0.08,179,0.73,-2.76,20.80,0.03,50.13
