x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
因子01-全市场,13.87,-7.67,1.60,30.72,15.01,13,9,4.16,3.14,73,0.27,15.18,25.70,3.33,59.01
因子01-中证500,12.71,-13.74,-11.37,36.11,15.66,15,8,6.20,1.96,123,0.40,17.29,29.28,2.05,55.36
因子01-沪深300,7.07,-10.64,-5.07,20.69,7.02,10,12,6.67,1.06,235,0.43,6.75,14.51,1.06,52.98
因子02-全市场,8.73,-6.23,-4.92,24.64,10.01,13,9,3.87,2.18,89,0.25,10.31,18.95,2.26,55.54
因子02-中证500,3.36,-10.70,-9.26,15.52,4.41,9,9,5.99,0.58,348,0.38,5.40,12.80,0.56,51.16
因子02-沪深300,3.61,-14.00,-9.84,27.30,5.12,9,7,6.38,0.59,484,0.41,4.02,19.74,0.57,52.31
因子03-全市场,14.85,-6.22,-3.87,36.97,16.49,13,16,4.21,3.32,297,0.27,16.95,28.40,3.53,58.83
因子03-中证500,8.64,-13.41,-10.75,29.61,10.60,11,9,6.10,1.39,102,0.39,12.68,22.77,1.42,53.96
因子03-沪深300,7.08,-8.68,-6.24,27.93,7.93,12,9,6.49,1.09,344,0.42,6.10,19.72,1.09,54.08
因子04-全市场,14.73,-6.20,-4.21,37.26,16.38,13,16,4.22,3.28,298,0.27,16.94,28.75,3.49,58.95
因子04-中证500,8.98,-13.50,-10.73,29.91,11.09,11,9,6.08,1.45,100,0.39,13.41,23.09,1.48,54.51
因子04-沪深300,7.37,-7.89,-5.49,26.99,8.25,15,9,6.53,1.12,336,0.42,6.55,20.25,1.13,54.69
因子05-全市场,16.16,-11.85,0.89,35.99,17.84,15,9,4.89,3.09,147,0.31,18.37,27.59,3.30,61.08
因子05-中证500,12.51,-14.68,-5.37,40.79,15.28,16,10,6.81,1.77,125,0.44,16.84,29.03,1.84,55.60
因子05-沪深300,6.92,-10.28,-3.83,20.32,7.59,8,11,6.65,1.04,184,0.43,7.40,14.07,1.04,52.68
文献1综合因子-全市场,13.77,-10.48,0.28,35.93,15.55,13,13,4.27,3.05,130,0.27,13.91,28.75,3.23,58.04
文献1综合因子-中证500,13.17,-11.59,-4.89,46.45,15.95,12,8,6.49,1.94,306,0.42,15.32,34.65,2.03,54.81
文献1综合因子-沪深300,9.09,-10.18,-5.43,34.19,8.50,13,11,6.57,1.36,353,0.42,7.70,20.62,1.38,53.29
因子07-全市场,14.35,-11.84,-0.83,40.43,16.30,13,9,4.68,2.89,121,0.30,15.94,28.09,3.07,59.38
因子07-中证500,10.76,-13.86,-0.52,38.17,13.23,9,9,6.60,1.58,245,0.42,12.26,26.49,1.63,54.08
因子07-沪深300,7.98,-8.59,-3.82,36.84,8.81,10,10,6.60,1.20,175,0.42,5.46,27.44,1.21,51.71
因子08-全市场,9.61,-7.52,-6.70,29.30,11.37,10,11,5.40,1.73,84,0.35,11.28,20.22,1.78,52.50
因子08-中证500,4.75,-12.66,-12.54,27.16,6.02,8,10,7.00,0.70,428,0.45,5.79,17.36,0.68,49.33
因子08-沪深300,7.84,-6.17,-3.59,35.08,9.47,9,11,6.99,1.11,203,0.45,7.73,23.41,1.12,52.56
因子09-全市场,17.98,-8.18,-1.62,43.22,19.66,13,12,5.38,3.10,207,0.34,19.79,34.95,3.34,55.48
因子09-中证500,7.77,-17.33,-14.34,43.98,9.35,14,10,7.10,1.09,248,0.45,8.72,28.42,1.09,50.85
因子09-沪深300,11.50,-6.86,-3.72,40.44,12.87,18,11,7.06,1.58,152,0.45,11.88,23.75,1.63,52.25
因子10-全市场,20.76,-9.64,1.95,41.96,22.33,15,7,5.69,3.35,96,0.36,23.14,32.82,3.65,57.73
因子10-中证500,12.51,-7.17,-4.96,46.95,14.31,9,9,7.43,1.63,162,0.48,12.46,29.37,1.69,51.52
因子10-沪深300,11.90,-8.30,-2.69,35.37,12.58,10,8,7.62,1.51,325,0.49,12.55,19.89,1.56,52.19
因子11-全市场,19.55,-4.41,10.91,43.09,21.04,11,8,4.55,3.95,53,0.29,18.91,36.27,4.30,59.74
因子11-中证500,7.74,-9.59,-3.08,28.64,9.41,11,9,6.15,1.24,198,0.39,9.04,18.90,1.26,52.25
因子11-沪深300,10.54,-7.71,-5.44,37.33,11.43,11,11,6.81,1.51,358,0.44,10.58,19.45,1.55,52.25
因子12-全市场,22.83,-4.17,11.37,51.50,24.82,14,7,5.33,3.88,54,0.34,22.18,41.14,4.28,59.07
因子12-中证500,13.18,-7.58,-6.23,36.83,15.62,15,8,6.91,1.83,253,0.44,15.80,24.90,1.91,54.20
因子12-沪深300,13.35,-7.77,-0.79,34.92,15.39,9,10,7.56,1.70,81,0.48,13.11,26.90,1.77,54.38
文献2综合因子-全市场,24.99,-8.21,9.20,59.46,27.67,13,8,5.26,4.28,73,0.34,24.75,48.51,4.76,62.67
文献2综合因子-中证500,16.36,-10.65,2.32,49.68,19.55,15,11,6.89,2.23,115,0.44,18.65,34.28,2.37,55.05
文献2综合因子-沪深300,16.44,-6.81,5.24,42.77,17.69,10,8,7.22,2.15,126,0.46,14.75,35.26,2.28,54.26
