x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
 ,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
上证综指,117.89,-39.66,-5.13,216.89,73.78,10,11,50.27,1.80,135,3.22,70.16,131.58,2.35,52.97
上证50,0.15,-67.77,-64.88,114.59,28.76,8,8,51.29,0.26,693,3.28,34.59,78.47,0.00,49.92
沪深300,134.74,-26.60,25.86,204.90,113.02,8,7,44.24,2.15,103,2.83,117.94,164.60,3.05,53.76
中证500,-52.06,-75.74,-72.27,-4.08,-47.26,6,12,43.35,-1.48,4,2.78,-58.25,-12.05,-1.20,44.93
