x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
因子01-全市场,13.67,-7.67,1.60,30.72,14.96,13,9,4.16,3.10,73,0.27,15.14,25.69,3.28,58.90
因子01-中证500,12.45,-13.74,-11.37,36.11,15.51,15,8,6.19,1.93,123,0.40,17.21,29.23,2.01,55.21
因子01-沪深300,7.25,-10.64,-5.07,20.69,7.04,10,12,6.66,1.09,235,0.43,6.78,14.50,1.09,53.09
因子02-全市场,8.68,-6.23,-4.92,24.64,9.93,13,9,3.87,2.17,89,0.25,10.27,18.94,2.24,55.57
因子02-中证500,3.17,-10.70,-9.26,15.52,4.35,9,9,5.99,0.55,348,0.38,5.38,12.79,0.53,51.15
因子02-沪深300,3.47,-15.29,-9.84,27.30,5.04,9,7,6.40,0.56,484,0.41,3.92,19.69,0.54,52.30
因子03-全市场,14.67,-6.22,-3.87,36.97,16.40,13,16,4.20,3.28,297,0.27,16.89,28.39,3.49,58.72
因子03-中证500,8.45,-13.41,-10.75,29.61,10.51,11,9,6.10,1.36,102,0.39,12.41,22.74,1.39,53.75
因子03-沪深300,7.10,-8.68,-6.24,27.93,7.91,12,9,6.48,1.09,344,0.42,6.06,19.66,1.10,54.12
因子04-全市场,14.55,-6.20,-4.21,37.26,16.28,13,16,4.21,3.25,298,0.27,16.88,28.70,3.45,58.84
因子04-中证500,8.79,-13.50,-10.73,29.91,11.00,11,9,6.07,1.42,100,0.39,13.20,23.07,1.45,54.30
因子04-沪深300,7.40,-7.89,-5.49,26.99,8.22,15,9,6.53,1.13,336,0.42,6.49,20.18,1.13,54.72
因子05-全市场,15.83,-11.85,0.89,35.99,17.73,15,9,4.89,3.03,147,0.31,18.24,27.54,3.24,60.90
因子05-中证500,12.28,-14.68,-5.37,40.79,15.15,16,10,6.80,1.74,125,0.44,16.81,29.00,1.81,55.45
因子05-沪深300,7.02,-10.28,-3.83,20.32,7.56,8,11,6.65,1.05,184,0.43,7.38,14.06,1.06,52.66
文献1综合因子-全市场,13.59,-10.48,0.28,35.93,15.48,13,13,4.26,3.01,130,0.27,13.85,28.74,3.19,57.81
文献1综合因子-中证500,12.96,-11.59,-4.89,46.45,15.88,12,8,6.48,1.91,306,0.41,15.30,34.64,2.00,54.78
文献1综合因子-沪深300,9.14,-10.18,-5.43,34.19,8.52,13,11,6.56,1.37,353,0.42,7.81,20.58,1.39,53.27
因子07-全市场,14.07,-11.84,-1.12,40.43,16.18,13,9,4.67,2.84,121,0.30,15.75,28.07,3.01,59.20
因子07-中证500,10.46,-13.86,-1.10,38.17,13.13,9,9,6.59,1.54,245,0.42,12.16,26.43,1.59,53.87
因子07-沪深300,8.13,-8.59,-3.82,36.84,8.78,10,10,6.59,1.22,175,0.42,5.41,27.42,1.23,51.82
因子08-全市场,9.59,-7.52,-6.70,29.30,11.28,10,11,5.39,1.73,84,0.34,11.27,20.21,1.78,52.60
因子08-中证500,4.96,-12.66,-12.54,27.16,5.97,8,10,6.99,0.73,428,0.45,5.69,17.35,0.71,49.58
因子08-沪深300,7.30,-7.95,-6.87,35.08,9.36,9,11,7.01,1.04,203,0.45,7.63,23.40,1.04,52.42
因子09-全市场,17.89,-8.18,-1.62,43.22,19.56,13,12,5.37,3.10,207,0.34,19.66,34.93,3.33,55.51
因子09-中证500,7.66,-17.33,-14.34,43.98,9.26,14,10,7.09,1.08,248,0.45,8.60,28.41,1.08,50.79
因子09-沪深300,10.96,-6.86,-5.45,40.44,12.75,18,11,7.07,1.51,152,0.45,11.84,23.72,1.55,52.18
因子10-全市场,20.59,-9.64,1.95,41.96,22.23,15,7,5.68,3.33,96,0.36,23.03,32.78,3.63,57.69
因子10-中证500,12.35,-7.17,-4.96,46.95,14.22,9,9,7.42,1.61,162,0.47,12.35,29.32,1.66,51.51
因子10-沪深300,11.25,-8.30,-2.69,35.37,12.51,10,8,7.62,1.44,325,0.49,12.44,19.86,1.48,52.00
因子11-全市场,19.30,-4.41,10.83,43.09,20.97,11,8,4.54,3.91,53,0.29,18.85,36.21,4.25,59.62
因子11-中证500,7.42,-9.59,-3.61,28.64,9.32,11,9,6.15,1.20,198,0.39,8.94,18.84,1.21,52.12
因子11-沪深300,10.09,-7.71,-5.44,37.33,11.35,11,11,6.81,1.45,358,0.44,10.53,19.21,1.48,52.06
因子12-全市场,22.59,-4.17,11.37,51.50,24.74,14,7,5.33,3.85,54,0.34,22.11,40.93,4.24,59.02
因子12-中证500,13.08,-7.58,-6.23,36.83,15.54,15,8,6.90,1.82,253,0.44,15.75,24.83,1.90,54.12
因子12-沪深300,13.05,-7.77,-2.33,34.92,15.28,9,10,7.55,1.66,81,0.48,13.00,26.85,1.73,54.18
文献2综合因子-全市场,24.62,-8.21,9.10,59.46,27.55,13,8,5.25,4.22,73,0.34,24.69,48.49,4.69,62.53
文献2综合因子-中证500,16.02,-10.65,2.32,49.68,19.44,15,11,6.88,2.19,115,0.44,18.58,34.13,2.33,54.96
文献2综合因子-沪深300,16.15,-6.81,5.04,42.77,17.62,10,8,7.21,2.11,126,0.46,14.70,35.23,2.24,54.12
