x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
S24可转债利率轮动手续费0,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
轮动信号,14.06,-26.02,-20.85,98.87,14.69,360,11,10.98,1.25,1015,0.70,6.51,36.44,1.28,72.17
修正轮动信号,12.57,-26.47,-12.46,67.62,12.15,688,8,10.50,1.18,863,0.67,4.98,32.13,1.20,84.44
