x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
apb-1d-全市场,20.28,-7.44,3.21,34.61,20.76,14,9,4.77,3.89,76,0.31,21.47,28.77,4.25,61.14
apb-1d-中证500,20.79,-11.37,-7.81,39.91,20.75,14,10,6.45,2.96,312,0.41,22.48,31.63,3.22,58.77
apb-1d-沪深300,11.15,-15.79,-13.39,32.43,11.66,11,9,7.25,1.49,484,0.46,11.74,22.14,1.54,55.82
apb-5d-全市场,24.05,-6.39,7.43,49.64,24.34,17,11,6.62,3.29,83,0.42,23.38,34.44,3.64,57.32
apb-5d-中证500,16.71,-12.41,-12.15,50.92,15.85,11,10,7.85,2.01,350,0.50,16.19,29.66,2.13,53.89
apb-5d-沪深300,12.74,-13.86,-11.10,36.29,14.26,13,8,8.23,1.50,212,0.53,15.63,21.58,1.55,52.71
apb-1m-全市场,18.01,-7.37,2.38,35.16,18.92,13,9,5.94,2.82,102,0.38,18.68,27.93,3.03,57.30
apb-1m-中证500,9.65,-17.11,-11.16,42.28,9.96,17,10,7.39,1.28,396,0.47,7.38,25.03,1.31,53.67
apb-1m-沪深300,11.66,-8.43,-1.10,43.54,12.70,11,11,7.69,1.47,241,0.49,11.79,20.27,1.51,53.18
