x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
超预期因子,31.25,-23.55,-15.75,107.19,28.17,13,6,23.14,1.29,190,1.48,18.92,76.22,1.35,55.21
超预期因子对冲500指数,28.70,-5.68,4.87,56.41,31.24,9,7,8.23,3.11,76,0.53,31.06,45.05,3.49,57.31
