x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
S19分组结果-XGB_R-中证500-M2,10.40,-20.33,-17.78,45.31,11.38,11,8,10.74,0.98,245,0.69,12.29,26.44,0.97,51.67
S19分组结果-XGB_R-沪深300-M2,0.68,-37.61,-28.63,32.65,0.63,15,9,12.30,0.12,170,0.79,3.38,18.07,0.06,48.79
S19分组结果-XGB_R-中证500-M-2,8.79,-16.91,-15.83,40.96,7.81,12,8,10.45,0.86,186,0.67,7.55,20.27,0.84,51.74
S19分组结果-XGB_R-沪深300-M-2,-1.17,-40.66,-30.58,26.81,-2.13,9,9,11.57,-0.04,220,0.74,-3.44,15.17,-0.10,49.36
S19分组结果-gcf-全市场,18.78,-8.01,-0.79,48.76,18.93,14,10,6.84,2.55,172,0.44,15.62,38.78,2.75,58.30
S19分组结果-gcf-中证500,14.69,-13.05,-7.15,39.13,13.65,17,14,9.07,1.56,233,0.58,8.61,31.35,1.62,53.99
S19分组结果-gcf-沪深300,8.49,-17.20,-10.68,43.38,11.13,9,8,9.46,0.91,414,0.61,10.13,29.22,0.90,51.61
S19分组结果-gcf-中证500-M2,19.76,-15.73,-14.12,53.81,22.47,10,10,8.52,2.16,61,0.55,25.02,45.50,2.32,54.73
S19分组结果-gcf-沪深300-M2,11.78,-18.49,-15.51,58.65,12.26,10,10,10.01,1.16,163,0.64,10.45,35.78,1.18,53.17
S19分组结果-gcf-中证500-M-2,18.22,-15.43,-10.03,57.02,19.17,12,9,8.98,1.91,146,0.57,13.45,46.53,2.03,54.86
S19分组结果-gcf-沪深300-M-2,5.88,-22.21,-19.19,43.53,6.39,12,13,10.64,0.59,238,0.68,4.08,27.41,0.55,51.09
