x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
000300,91.07,-14.14,-13.69,39097.56,236.60,36,9,28.70,2.39,583,1.84,8.00,46.64,3.17,49.03
000905,77.24,-19.04,-15.06,22986.98,166.23,50,12,24.87,2.42,931,1.59,3.76,48.87,3.11,51.70
000906,82.32,-14.23,-12.59,28083.05,189.21,50,13,26.07,2.43,921,1.67,5.26,47.35,3.16,53.33
