x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
000300,11.52,-13.88,-13.29,97.52,12.41,12,9,5.19,2.13,583,0.33,7.52,33.51,2.22,47.91
000905,7.95,-18.63,-15.13,99.63,9.51,16,13,5.06,1.54,931,0.32,3.71,32.87,1.57,50.66
000906,9.27,-14.10,-12.15,98.59,10.56,24,13,4.75,1.89,590,0.30,5.09,31.39,1.95,52.68
