x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
买卖单Spread因子-全市场,4.93,-23.89,-21.08,26.60,4.52,12,10,9.02,0.58,1190,0.58,5.21,17.92,0.55,53.60
买卖单Spread因子-中证500,9.48,-15.19,-11.97,34.39,9.48,12,13,9.44,1.01,361,0.60,8.18,23.28,1.00,53.83
买卖单Spread因子-沪深300,11.87,-31.34,-17.54,45.17,12.08,12,8,13.57,0.90,455,0.87,10.40,31.67,0.87,54.18
pareto买-全市场,-2.04,-36.02,-30.90,56.44,2.12,19,12,13.70,-0.08,1014,0.88,-1.26,26.97,-0.15,46.36
pareto买-中证500,-3.31,-47.72,-35.44,40.29,0.10,13,15,11.19,-0.25,362,0.72,-0.30,24.57,-0.30,47.74
pareto买-沪深300,-2.54,-50.16,-36.10,64.65,3.08,11,11,14.73,-0.10,631,0.94,3.02,29.62,-0.17,47.79
pareto买_adj-全市场,-2.25,-34.97,-29.94,56.42,1.71,17,12,13.91,-0.09,1075,0.89,-1.13,27.55,-0.16,46.36
pareto买_adj-中证500,-2.10,-44.86,-34.88,40.93,0.80,11,15,11.23,-0.13,382,0.72,0.03,23.93,-0.19,48.64
pareto买_adj-沪深300,-0.73,-48.97,-36.06,66.79,4.89,13,11,14.54,0.02,580,0.93,4.68,31.42,-0.05,47.90
pareto卖-全市场,-1.23,-34.65,-30.16,53.15,2.52,17,14,13.52,-0.02,615,0.87,0.08,28.67,-0.09,47.21
pareto卖-中证500,-2.17,-44.58,-34.45,34.70,1.15,11,11,11.30,-0.14,367,0.72,0.07,21.02,-0.19,46.89
pareto卖-沪深300,-0.03,-50.90,-37.48,68.50,6.08,12,11,14.62,0.07,551,0.94,5.63,33.52,-0.00,48.01
pareto卖_adj-全市场,-1.23,-33.64,-28.61,52.24,2.21,17,14,13.67,-0.02,618,0.88,0.33,29.78,-0.09,46.84
pareto卖_adj-中证500,-0.92,-44.46,-34.47,36.23,2.26,11,11,11.12,-0.03,340,0.71,1.54,22.16,-0.08,48.43
pareto卖_adj-沪深300,0.99,-49.39,-36.32,68.28,6.89,11,12,14.62,0.14,516,0.94,6.58,34.17,0.07,47.95
大买1-全市场,-5.79,-47.61,-27.70,21.06,-6.38,15,13,9.83,-0.56,42,0.63,-5.33,6.59,-0.59,46.25
大买1-中证500,3.27,-25.82,-18.33,36.50,3.38,13,14,9.29,0.39,473,0.59,2.20,23.28,0.35,50.24
大买1-沪深300,7.80,-31.40,-19.89,41.76,8.40,12,11,12.59,0.66,586,0.81,7.11,26.93,0.62,51.83
大卖1-全市场,2.96,-21.45,-20.39,39.49,4.87,19,9,10.74,0.33,868,0.69,3.78,23.53,0.28,48.27
大卖1-中证500,7.55,-32.35,-29.19,43.36,10.66,12,8,10.58,0.74,176,0.68,11.25,32.81,0.71,51.04
大卖1-沪深300,6.11,-39.23,-33.74,46.05,10.16,10,9,12.72,0.53,251,0.81,13.48,26.23,0.48,49.97
大买卖差1-全市场,-5.07,-50.29,-18.88,23.00,-6.21,10,14,8.29,-0.59,65,0.53,-8.49,9.98,-0.61,48.33
