x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
Bf_val12-全市场,-4.29,-46.31,-28.26,20.86,-2.18,12,12,6.91,-0.60,391,0.44,-0.24,13.38,-0.62,48.97
Bf_val12-中证500,-3.54,-50.03,-23.35,36.10,-1.44,14,11,7.75,-0.43,253,0.50,-4.38,25.27,-0.46,48.44
Bf_val12-沪深300,-1.81,-37.58,-17.86,21.69,-0.22,8,14,7.32,-0.21,128,0.47,-0.94,14.59,-0.25,48.23
Bf_val13-全市场,-4.34,-47.19,-29.41,19.09,-1.85,13,11,7.16,-0.59,375,0.46,0.06,12.30,-0.61,49.87
Bf_val13-中证500,-4.74,-48.69,-22.37,27.46,-3.19,14,18,7.99,-0.57,339,0.51,-3.58,16.82,-0.59,48.33
Bf_val13-沪深300,-2.86,-33.82,-19.95,15.96,-1.27,7,11,7.40,-0.35,373,0.47,-2.17,11.08,-0.39,47.75
Bf_val14-全市场,-2.48,-39.47,-25.26,18.94,-0.13,10,10,6.87,-0.33,461,0.44,1.98,13.65,-0.36,49.97
Bf_val14-中证500,-4.00,-45.29,-21.67,23.83,-2.93,14,11,7.82,-0.48,242,0.50,-2.86,12.57,-0.51,49.39
Bf_val14-沪深300,-2.40,-30.74,-19.35,14.73,-0.10,8,14,7.12,-0.31,317,0.46,-0.33,9.56,-0.34,49.76
Bf_val15-全市场,-0.80,-34.74,-23.73,18.22,1.38,11,10,6.86,-0.08,350,0.44,3.67,14.67,-0.12,50.71
Bf_val15-中证500,-4.17,-42.32,-20.64,25.35,-2.92,14,17,7.68,-0.52,394,0.49,-4.86,13.67,-0.54,48.28
Bf_val15-沪深300,-0.69,-25.98,-17.94,13.63,1.27,10,14,7.02,-0.06,385,0.45,2.38,9.76,-0.10,49.21
Bf_val16-全市场,1.07,-29.63,-23.40,25.17,3.29,12,16,7.21,0.18,350,0.46,5.28,16.94,0.15,50.98
Bf_val16-中证500,-1.89,-39.33,-20.89,32.29,-0.54,14,11,7.81,-0.21,260,0.50,-1.34,16.68,-0.24,49.87
Bf_val16-沪深300,-0.69,-24.73,-16.88,18.30,1.58,9,10,6.86,-0.07,318,0.44,1.76,11.56,-0.10,48.86
Bf_val17-全市场,2.33,-27.21,-21.70,30.80,4.46,14,14,7.47,0.35,409,0.48,5.34,17.71,0.31,51.24
Bf_val17-中证500,-0.40,-36.76,-19.74,40.16,1.11,14,12,7.84,-0.01,298,0.50,-0.32,22.47,-0.05,50.40
Bf_val17-沪深300,0.24,-23.93,-16.80,18.83,2.47,8,14,6.98,0.07,310,0.45,1.56,13.14,0.03,48.76
Bf_val23-全市场,-1.28,-25.89,-21.58,11.46,0.00,13,10,5.09,-0.23,473,0.33,2.56,7.38,-0.25,50.87
Bf_val23-中证500,-4.60,-35.41,-16.54,10.17,-4.21,14,10,6.89,-0.65,527,0.44,-4.54,3.10,-0.67,48.81
Bf_val23-沪深300,-2.97,-27.72,-16.88,16.14,-1.45,9,9,6.84,-0.41,222,0.44,-2.31,9.94,-0.43,49.44
Bf_val24-全市场,1.69,-20.43,-17.43,15.55,2.77,13,12,5.25,0.35,454,0.34,3.55,11.36,0.32,51.08
Bf_val24-中证500,-1.12,-20.87,-12.22,12.02,-0.79,14,12,6.90,-0.13,605,0.44,-0.77,6.33,-0.16,49.44
Bf_val24-沪深300,0.37,-22.24,-16.12,21.47,3.18,12,12,6.52,0.09,417,0.42,2.42,14.59,0.06,50.66
Bf_val25-全市场,3.20,-16.70,-13.98,17.84,4.42,12,11,5.26,0.63,358,0.34,5.73,11.49,0.61,51.77
Bf_val25-中证500,-1.00,-17.35,-10.84,7.86,-0.75,14,10,6.65,-0.12,466,0.43,-0.77,4.02,-0.15,48.97
Bf_val25-沪深300,2.95,-10.43,-9.25,23.15,4.69,10,11,6.61,0.47,521,0.42,3.95,14.86,0.45,50.29
Bf_val26-全市场,6.34,-13.83,-12.18,24.35,7.68,12,16,5.88,1.08,212,0.38,8.10,19.50,1.08,51.24
