x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
000001,4.75,-25.71,-18.25,45.16,15.71,3,2,17.11,0.36,462,1.10,18.71,37.25,0.28,50.45
000905,5.66,-32.65,-23.31,71.71,23.55,3,3,22.32,0.36,519,1.43,28.81,58.95,0.25,50.91
000300,6.35,-26.91,-16.74,48.44,17.50,3,2,18.32,0.43,462,1.17,19.20,38.72,0.35,48.64
