x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
000300,0.72,-3.99,-2.83,5.50,0.68,3,3,2.13,0.35,18,0.61,0.60,2.40,0.34,57.63
000905,-0.10,-6.74,-5.11,2.42,0.10,2,2,2.85,-0.02,1,0.82,0.22,1.51,-0.04,58.06
000016,-0.00,-1.89,-1.00,1.42,0.12,1,2,1.21,0.00,10,0.35,0.00,1.17,-0.00,55.56
SPX2,1.20,-4.24,-3.68,5.07,0.95,2,2,2.84,0.44,10,0.82,0.78,2.63,0.42,67.86
NDX2,1.43,-3.01,-2.30,3.85,1.16,2,2,2.28,0.64,12,0.66,0.93,2.70,0.63,64.91
