methodID,pairName,date,premium,HighBond,LowBond,meanLine,Hbond_price,Lbond_price,asiaPos,usPos,asiaOP,asiaCL,usOP,usCL,exOP,exCL,operation
signal1-model1,INFO-INFY,2020-11-24,0.00117884615384622,0.0210652918687934,-0.0250939076513799,-0.00201430789129322,15.6854934053699,14.9764008278075,0,0,1140.05,1144,15.53,15.52,74.18,74.47,
signal1-model1,INFO-INFY,2020-11-25,0.011427041264267,0.0201949179781662,-0.0248583296343259,-0.00233170582807987,15.664626740053,14.9728547121394,0,0,1115.65,1139,15.1,15.16,74.03,74.18,
signal1-model1,INFO-INFY,2020-11-26,-0.000131484794275383,0.019307752112861,-0.0249644103431474,-0.0028283291151432,15.3935710774305,14.7249735139317,0,0,1113.2,1118,15.1,15.16,74.06,74.03,
signal1-model1,INFO-INFY,2020-11-27,0.00296502242152474,0.0197865178545219,-0.0246128794501324,-0.00241318079780528,15.353253678204,14.6848047449784,0,0,1100,1115,14.92,15,74.18,74.06,
signal1-model1,INFO-INFY,2020-11-30,-0.0065822421524665,0.0193019638693935,-0.025038324328138,-0.00286818022937226,15.3087512084371,14.6428107270222,0,0,1100,1115,15.22,14.91,74.26,74.24,
signal1-model1,INFO-INFY,2020-12-01,0.0223302428655421,0.0222982940273235,-0.0246254463555027,-0.00116357616408959,15.2195243598425,14.5209444893842,0,0,1137.85,1105.55,15.38,15.49,73.67,74.26,超上限\收盘平
signal1-model1,INFO-INFY,2020-12-02,-0.0015873127753302,0.0220786566612394,-0.0247850458849291,-0.00135319461184486,15.7445612827159,15.0226516411591,0,0,1140.9,1135,15.41,15.53,73.9,73.68,
signal1-model1,INFO-INFY,2020-12-03,0.00725190164514444,0.0227477508134247,-0.0229476549085712,-9.99520475732485e-05,15.6470718142038,14.9479753905327,0,0,1126.45,1130.6,15.24,15.3,74.06,73.9,
signal1-model1,INFO-INFY,2020-12-04,0.00251047957371209,0.0226101853539657,-0.0230095378816327,-0.000199676263833493,15.5455524329494,14.8520488773496,0,0,1134.65,1126,15.75,15.42,74.02,74.07,
signal1-model1,INFO-INFY,2020-12-07,0.0189313811188812,0.0245853387855411,-0.02174899320132,0.00141817279211056,15.837395319155,15.1211883769449,0,0,1143.5,1144,15.62,15.64,74.04,74.01,
signal1-model1,INFO-INFY,2020-12-08,0.0105774204823488,0.0174628498514367,-0.00821639191871396,0.00462322896636135,15.7264247078604,15.3295132507864,0,0,1153.35,1144.4,16.01,15.7,73.92,74.04,
signal1-model1,INFO-INFY,2020-12-09,0.0134663755832372,0.017420666268,-0.00548239773505921,0.00596913426647039,16.0724669899153,15.710661148574,0,0,1175.2,1168.05,15.53,16.06,73.96,73.94,
signal1-model1,INFO-INFY,2020-12-10,-0.00747010540867477,0.0177426840682194,-0.00640680237257378,0.00566794084782283,15.9245015890301,15.5466373791264,-1157.4,15.66,1167.75,1157.4,15.5,15.66,73.94,73.97,跌下限\收盘加仓美股
signal1-model1,INFO-INFY,2020-12-11,-0.0187756849315069,0.0192250862648206,-0.00987927585812074,0.00467290520334993,16.1002826718598,15.6405329428958,0,0,1163.2,1168,15.74,15.61,73.96,73.94,跌下限\开盘平\收盘平
signal1-model1,INFO-INFY,2020-12-14,-0.00340511152018497,0.0190412790691953,-0.0105573078708024,0.00424198559919643,16.0945133453532,15.6270397873198,0,0,1164.55,1167.95,15.66,15.67,73.88,73.95,
signal1-model1,INFO-INFY,2020-12-15,-0.00159896417781613,0.0186756071178967,-0.0110863128570496,0.00379464713042355,15.9780082703234,15.5111901781087,0,0,1154.6,1158.5,15.61,15.63,73.74,73.86,
signal1-model1,INFO-INFY,2020-12-16,-0.00741931034482746,0.0179948484555333,-0.0122336854063169,0.00288058152460822,16.0096803715892,15.5342858585774,0,0,1165.7,1160,15.66,15.69,73.83,73.76,
signal1-model1,INFO-INFY,2020-12-17,-0.00872139580743347,0.016759468592093,-0.0132982360327108,0.00173061627969108,16.062541056378,15.5876960910639,0,0,1159.2,1166.35,16.21,15.75,73.75,73.83,
signal1-model1,INFO-INFY,2020-12-18,0.0115478849407784,0.0177357362152019,-0.0128046812404393,0.00246552748738129,16.3091599811059,15.8197514475841,0,0,1189.8,1182,16.22,16.18,73.84,73.76,
signal1-model1,INFO-INFY,2020-12-21,0.00599714261702644,0.0179406702228662,-0.0126914575474869,0.00262460633768963,16.412569153092,15.9186779764803,0,0,1177.3,1189.9,15.93,15.91,74.16,73.8,
signal1-model1,INFO-INFY,2020-12-22,0.00272453310696119,0.0180094483870104,-0.0126056670163197,0.00270189068534538,16.172827109911,15.6864534626403,0,0,1220.5,1178,16.58,16.39,74.28,74.15,
signal1-model1,INFO-INFY,2020-12-23,-0.00916175228287563,0.017147059322826,-0.0138021573068495,0.00167245100798825,17.0202334058334,16.5023506808758,0,0,1253.05,1242.95,16.59,16.9,74.09,74.28,
signal1-model1,INFO-INFY,2020-12-24,-0.0280751778656128,0.0186939528220728,-0.0181434201132301,0.000275266354421383,17.3883126476848,16.7595273722408,0,0,1236.05,1265,16.6,16.68,73.8,74.11,跌下限\收盘平
signal1-model1,INFO-INFY,2020-12-25,-0.0316885375494069,0.0198092250177541,-0.0227240483060045,-0.0014574116441252,17.4828387267578,16.7536804295013,0,0,1236.05,1265,16.6,16.68,73.86,73.79,跌下限\收盘平
signal1-model1,INFO-INFY,2020-12-28,-0.00844061906493709,0.0197783828699783,-0.0228790438494757,-0.00155033048974873,17.0724229744847,16.3582818981579,0,0,1240.3,1237.35,16.77,16.73,73.77,73.91,
signal1-model1,INFO-INFY,2020-12-29,-3.62166531930885e-05,0.0169448641320972,-0.0222821710634682,-0.00266865346568549,17.0547830386579,16.3969218328971,0,0,1250.3,1237,16.76,16.9,73.67,73.76,
signal1-model1,INFO-INFY,2020-12-30,-0.0146527256764307,0.0166917772683009,-0.0233356254897819,-0.00332192411074052,17.2931459101202,16.6123105460746,0,0,1246.8,1252.9,16.93,16.87,73.39,73.66,
signal1-model1,INFO-INFY,2020-12-31,-0.00027192276749799,0.0160014917122279,-0.0233977223749731,-0.00369811533137264,17.2055838446635,16.5383737205437,0,0,1255.8,1243,16.95,17.01,73.28,73.4,
signal1-model1,INFO-INFY,2021-01-01,-0.0135219826045516,0.0153349901646097,-0.0243344670451813,-0.00449973844028582,17.4458302970893,16.7642162237405,0,0,1260.45,1258.95,16.95,17.01,73.32,73.27,
signal1-model1,INFO-INFY,2021-01-04,-0.0230509140947514,0.0123410374368257,-0.0255387438387606,-0.00659885320096745,17.5640479448879,16.9068363236433,0,0,1288.25,1271.75,17.25,17.39,73.33,73.3,
signal1-model1,INFO-INFY,2021-01-05,-0.0134399375975039,0.0102532303277497,-0.0258526725376698,-0.00779972110496008,17.6642749765436,17.0329633634303,0,0,1293.8,1282,17.65,17.32,73.38,73.32,
signal1-model1,INFO-INFY,2021-01-06,-0.000707039537126364,0.00813857049064957,-0.0251553542126061,-0.00850839186097826,17.8062354816529,17.2181819335319,0,0,1282.1,1296.25,17.73,17.4,73.37,73.39,
signal1-model1,INFO-INFY,2021-01-07,0.00246895223420651,0.00903786500153624,-0.0250607429592046,-0.0080114389788342,17.8461799805422,17.2431006354946,0,0,1262.15,1298,17.55,17.36,73.7,73.39,
signal1-model1,INFO-INFY,2021-01-08,0.010633203125,0.0111508754766883,-0.024232864628706,-0.00654099457600885,17.5589895619341,16.9445385059728,0,0,1312.1,1280,18.59,18.07,73.63,73.71,
signal1-model1,INFO-INFY,2021-01-11,0.0197420460472395,0.0143766858756718,-0.025143959270947,-0.00538363669763762,18.4921889447669,17.7717236112804,0,0,1376.2,1342.1,18.76,18.68,73.8,73.62,超上限\收盘平
signal1-model1,INFO-INFY,2021-01-12,0.00457213352685071,0.0149320721365167,-0.0250822357613253,-0.00507508181240428,18.9534678873034,18.2062160065171,0,0,1371.75,1378,18.6,18.92,73.43,73.79,
signal1-model1,INFO-INFY,2021-01-13,-0.0101478475141323,0.0148543498634296,-0.0252773672051686,-0.00521150867086952,19.0698084153828,18.3157059611917,0,0,1387.15,1379.8,18.43,19.03,73.46,73.43,
signal1-model1,INFO-INFY,2021-01-14,-0.112940417308133,0.0309442576822967,-0.0517891771741058,-0.0104224597459045,21.4194210172743,19.7005091942641,0,0,1370.5,1526.45,18.22,18.57,73.4,73.47,跌下限\收盘平
signal1-model1,INFO-INFY,2021-01-15,-0.0240995620437958,0.0286445501297481,-0.0530542143200146,-0.0122048320951332,19.2047292678898,17.6794184570943,0,0,1344.95,1370,18.17,18.19,73.47,73.38,
signal1-model1,2330-TSM,2020-10-23,0.0986189563318778,0.119202739271347,0.0741062226564711,0.0966544809639092,89.8627072308609,86.2418305768844,465,-90.5,452,458,88.31,88.25,28.447,28.521,
signal1-model1,2330-TSM,2020-10-26,0.104554307692308,0.119392154235821,0.0769624323722348,0.0981772933040281,89.4962976941309,86.1040075082353,465,-90.5,450,455,86.73,87.21,28.429,28.455,
signal1-model1,2330-TSM,2020-10-27,0.102081501675978,0.118401186836193,0.0812568391880162,0.0998290130121044,88.0143027414878,85.0911711340457,465,-90.5,447,447.5,86.71,86.96,28.345,28.432,
signal1-model1,2330-TSM,2020-10-28,0.104587973033708,0.118378402057294,0.083658655416627,0.101018528736961,87.7925467322001,85.0670515206744,465,-90.5,444,445,83.85,85.15,28.393,28.344,
signal1-model1,2330-TSM,2020-10-29,0.090799175257732,0.118179795393521,0.0843655238570444,0.101272659625283,85.954754981909,83.3554436396872,465,-90.5,437,436.5,84.89,84.27,28.385,28.392,
signal1-model1,2330-TSM,2020-10-30,0.102792974828375,0.118121009102534,0.0843324996169314,0.101226754359733,86.0699103360591,83.4689628910691,465,-90.5,432,437,83.87,84.43,28.343,28.385,
signal1-model1,2330-TSM,2020-11-02,0.0980578060046189,0.113311357770274,0.0926424338327582,0.102976895801516,85.0350710732984,83.4563721731495,465,-90.5,435.5,433,85.71,84.6,28.336,28.345,
signal1-model1,2330-TSM,2020-11-03,0.105200709897611,0.113418206850574,0.0936113014953344,0.103514754172954,86.3472794167891,84.8112237096272,465,-90.5,441,439.5,87.69,86.19,28.405,28.336,
signal1-model1,2330-TSM,2020-11-04,0.120932688413948,0.115873827801034,0.093664305708108,0.104769066754571,87.2942478805983,85.556808146296,0,0,450,444.5,89.45,88.72,28.386,28.41,超上限\开盘平\收盘平
signal1-model1,2330-TSM,2020-11-05,0.124712403100775,0.118815543456591,0.0930913005848509,0.105953422020721,88.9810142453145,86.9351280983019,451.5,-90.42,451,451.5,90.43,90.42,28.35,28.385,超上限\收盘加仓美股
signal1-model1,2330-TSM,2020-11-06,0.126817424175824,0.121442635362133,0.0922018710968906,0.106822253229512,89.9986593568807,87.6520127256042,455,-89.81,452.5,455,91.41,89.81,28.398,28.348,超上限\开盘平\收盘加仓美股
signal1-model1,2330-TSM,2020-11-09,0.133683585152838,0.125452568998118,0.0914420811290286,0.108447325063573,90.7463252352272,88.0040268224878,458,-92.2,458.5,458,89.03,92.2,28.451,28.401,超上限\开盘平\收盘加仓美股
signal1-model1,2330-TSM,2020-11-10,0.120793154867257,0.126440342758046,0.0914552882321695,0.108947815495108,89.4785833409436,86.6995519104672,458,-92.2,451,452,87.66,88.4,28.472,28.451,
signal1-model1,2330-TSM,2020-11-11,0.112979050167224,0.126615564849118,0.0915372727864849,0.109076418817801,88.7340335829639,85.9712115138976,458,-92.2,457,448.5,90.88,89.5,28.47,28.472,
signal1-model1,2330-TSM,2020-11-12,0.117725857451404,0.127340378492479,0.0918039571689665,0.109572167830723,91.6617370121554,88.7723433845939,458,-92.2,458,463,89.82,90.88,28.438,28.472,
signal1-model1,2330-TSM,2020-11-13,0.112985254901961,0.127039613622911,0.0917517929832758,0.109395703303093,90.9542131396223,88.1064197516217,458,-92.2,462,459,93.22,91.54,28.355,28.438,
signal1-model1,2330-TSM,2020-11-16,0.124471208510638,0.128362905804927,0.0934919925132502,0.110927449159089,93.5426263322954,90.6517861645373,458,-92.2,484,470,99.27,96.42,28.377,28.347,
signal1-model1,2330-TSM,2020-11-17,0.122304697211155,0.129310098440358,0.0950513442421838,0.112180721341271,99.8896411560524,96.8593887319971,458,-92.2,485.5,502,95.71,97.98,28.39,28.377,
signal1-model1,2330-TSM,2020-11-18,0.109181236734694,0.129269684665351,0.0949716007645306,0.112120642714941,97.4434095527105,94.4838665119255,458,-92.2,497,490,96.93,98.52,28.401,28.393,
signal1-model1,2330-TSM,2020-11-19,0.103409162324649,0.129207582606961,0.0944613301664967,0.111834456386729,99.1962861278913,96.1439693953035,458,-92.2,490,499,96.61,96.77,28.443,28.402,
signal1-model1,2330-TSM,2020-11-20,0.130814086419753,0.13126735517428,0.0956210706079655,0.113444212891123,96.648724574535,93.6033189739956,458,-92.2,488,486,95.33,96.66,28.445,28.443,
signal1-model1,2330-TSM,2020-11-23,0.0976541031344793,0.131471716121589,0.0947266892048731,0.113099202663231,98.2670209038122,95.075757457552,458,-92.2,496.5,494.5,98.13,97.16,28.448,28.469,
signal1-model1,2330-TSM,2020-11-24,0.11791581981982,0.131903051585497,0.0958787855553498,0.113890918570423,99.3577910633621,96.1956019585437,458,-92.2,492,499.5,96.64,98.49,28.393,28.452,
signal1-model1,2330-TSM,2020-11-25,0.108685317171717,0.131908641065204,0.0962829304894433,0.114095785777324,98.6642912811291,95.5589298077542,458,-92.2,487,495,97.49,96.2,28.381,28.394,
signal1-model1,2330-TSM,2020-11-26,0.132239689161554,0.132955990292386,0.0993796326526434,0.116167811472515,97.5516761608989,94.6606283221479,458,-92.2,489,489,97.49,96.2,28.39,28.396,
signal1-model1,2330-TSM,2020-11-27,0.135683507692308,0.13511424139154,0.100510434839883,0.117812338115711,97.4411327132199,94.4706527530275,487.5,-98.54,489,487.5,98.74,98.54,28.42,28.395,超上限\开盘平\收盘加仓美股
signal1-model1,2330-TSM,2020-11-30,0.143581444219067,0.137963345018967,0.102213695033901,0.120088520026434,98.2549177019074,95.168193571003,493,-97.56,480.5,493,97.02,97.56,28.505,28.549,超上限\开盘平\收盘加仓美股
signal1-model1,2330-TSM,2020-12-01,0.129951011235955,0.138679803359821,0.103972266826881,0.121326035093351,97.76947267929,94.7894096845743,493,-97.56,490,489.5,100.86,98.69,28.477,28.505,
signal1-model1,2330-TSM,2020-12-02,0.150026114114114,0.142621724079827,0.102939688676892,0.122780706378359,100.210617547121,96.7304095399985,499.5,-102,499,499.5,99.54,102,28.41,28.477,超上限\开盘平\收盘加仓美股
signal1-model1,2330-TSM,2020-12-03,0.132384576576577,0.143259042222891,0.103069587881408,0.123164315052149,100.495898139929,96.9631245858727,499.5,-102,497,499.5,99.5,101.06,28.171,28.412,
signal1-model1,2330-TSM,2020-12-04,0.124459779338014,0.14310593260657,0.102986933013948,0.123046432810259,101.149940962151,97.5999336316836,499.5,-102,503,498.5,103.73,101.51,27.956,28.168,
signal1-model1,2330-TSM,2020-12-07,0.13272349609375,0.143000139644452,0.102996717070157,0.122998428357304,104.671091307093,101.007748012864,499.5,-102,514,512,106.39,106.02,28.005,27.955,
signal1-model1,2330-TSM,2020-12-08,0.159319824902724,0.148311299580506,0.10153822413765,0.124924761859078,105.379755040953,101.087421390243,0,0,524,514,105.64,107.78,28.008,28.005,超上限\开盘平\收盘平
signal1-model1,2330-TSM,2020-12-09,0.135802349328215,0.149324451493754,0.102807402140501,0.126065926817127,106.897679096731,102.57116832962,0,0,520,521,104.42,106.01,28.013,28.008,
signal1-model1,2330-TSM,2020-12-10,0.144860062622309,0.151301312734384,0.103543961416962,0.127422637075673,105.007491308905,100.651655353598,0,0,512,511,104.23,103,28.03,28.013,
signal1-model1,2330-TSM,2020-12-11,0.130804777562863,0.151658466242244,0.104968760175192,0.128313613208718,106.152153155151,101.848609201386,0,0,516,517,104.03,104.01,27.945,28.045,
signal1-model1,2330-TSM,2020-12-14,0.1349835546875,0.152245378936401,0.105433082098721,0.128839230517561,105.612179379778,101.321471184129,0,0,508,512,103.56,103.77,27.865,27.93,
signal1-model1,2330-TSM,2020-12-15,0.138342958579882,0.153135058375014,0.10614722879698,0.129641143585997,104.905701524517,100.631014713811,0,0,504,507,105.09,105.68,27.813,27.865,
signal1-model1,2330-TSM,2020-12-16,0.15590741453831,0.155876513290019,0.108078391662337,0.131977452476178,105.087190594902,100.741596355541,0,0,512,509,105.2,105.65,27.83,27.993,超上限\收盘平
signal1-model1,2330-TSM,2020-12-17,0.136977087378641,0.15535387434781,0.111957823109945,0.133655848728878,106.900331528768,102.88506627769,0,0,508,515,103.9,104.9,27.868,27.83,
signal1-model1,2330-TSM,2020-12-18,0.139954803149606,0.155885616245415,0.112340152885325,0.13411288456537,105.351997461725,101.383091299294,0,0,510,508,104.28,104,27.906,27.868,
signal1-model1,2330-TSM,2020-12-21,0.136692734375,0.153626305660821,0.118503326593971,0.136064816127396,105.833482977664,102.611306793785,0,0,516,512,104.83,103.56,27.95,27.905,
signal1-model1,2330-TSM,2020-12-22,0.14457161328125,0.153943366186599,0.120851845414337,0.137397605800468,105.688348089073,102.657533693274,0,0,509,512,103.94,105.07,27.98,27.951,
signal1-model1,2330-TSM,2020-12-23,0.144976850393701,0.15244625289773,0.125978112025404,0.139212182461567,104.618065845612,102.215311098804,0,0,509,508,103.76,104.67,27.973,27.98,
signal1-model1,2330-TSM,2020-12-24,0.136080626223092,0.152460165260217,0.126348293369071,0.139404229314644,105.255968623409,102.871130994029,0,0,510,511,105.97,104.76,27.94,27.975,
signal1-model1,2330-TSM,2020-12-25,0.152062957198444,0.153868923577086,0.126577480002815,0.140223201789951,106.136117880927,103.625773930109,0,0,511,514,105.97,104.76,27.958,27.94,
signal1-model1,2330-TSM,2020-12-28,0.1554869453125,0.155365672356419,0.126271281332826,0.140818476844622,105.958878026525,103.290624067208,0,0,515,512,106.15,107.6,27.923,27.914,超上限\收盘平
signal1-model1,2330-TSM,2020-12-29,0.151078233009709,0.156278224553988,0.127471451312632,0.14187483793331,106.6295322217,103.973032522653,0,0,515,515,105.56,107,27.963,27.923,
signal1-model1,2330-TSM,2020-12-30,0.144139472868217,0.15572233784206,0.127438673899971,0.141580505871015,106.628652254059,104.019159585965,0,0,525,516,108.9,107.7,27.877,27.964,
signal1-model1,2330-TSM,2020-12-31,0.154298593155894,0.157038945441518,0.128313467958444,0.142676206699981,109.158533074262,106.448485157324,0,0,530,526,109.04,109.66,27.965,27.877,
signal1-model1,2330-TSM,2021-01-01,0.159348106463878,0.15830226385815,0.130538982254398,0.144420623056274,108.941635516466,106.330419601941,0,0,530,526,109.04,109.66,27.959,27.963,超上限\收盘平
signal1-model1,2330-TSM,2021-01-04,0.150598309433962,0.158698115922477,0.131930611524093,0.145314363723285,109.807603161126,107.270897991591,0,0,536,530,111.7,111.47,27.959,27.963,
signal1-model1,2330-TSM,2021-01-05,0.165472798507463,0.159897652266425,0.131346372540619,0.145622012403522,111.165672784537,108.429291506951,0,0,542,536,112.77,112.41,27.959,27.963,超上限\收盘平
signal1-model1,2330-TSM,2021-01-06,0.13635585945946,0.159881379891093,0.131417995929075,0.145649687910084,115.104632163852,112.279974920544,0,0,549,555,115.61,113.85,27.959,27.963,
signal1-model1,2330-TSM,2021-01-07,0.165908068592058,0.162464204797997,0.130939971619146,0.146702088208571,115.268510731715,112.142606815287,0,0,565,554,121.43,119.34,27.888,27.935,超上限\收盘平
signal1-model1,2330-TSM,2021-01-08,0.167737875862069,0.164761134004233,0.13233635224283,0.148548743123532,121.120456418971,117.748688378665,580,-125.91,580,580,118.69,125.91,27.858,27.888,超上限\收盘加仓美股
signal1-model1,2330-TSM,2021-01-11,0.145553916811092,0.16461595450832,0.133538567951103,0.149077261229711,120.665003726217,117.445098528961,580,-125.91,584,577,122.6,119.74,27.908,27.845,
signal1-model1,2330-TSM,2021-01-12,0.173763567753002,0.167952228076387,0.133744355300348,0.150848291688367,121.993003613396,118.41997978001,0,0,591,583,123,125.16,27.864,27.908,超上限\开盘平\收盘平
signal1-model1,2330-TSM,2021-01-13,0.152024201680672,0.167671420742531,0.13363684134844,0.150654131045485,124.670631521283,121.036807458068,0,0,605,595,119.23,124.4,27.89,27.864,
signal1-model1,2330-TSM,2021-01-14,0.132989676320272,0.167898763941371,0.133010757043763,0.150454760492567,122.903652641374,119.2322184268,-587,123.45,592,587,126.45,123.45,27.865,27.89,跌下限\收盘加仓美股
signal1-model1,2330-TSM,2021-01-15,0.134792028985507,0.168088821481549,0.132304422087175,0.150196621784362,130.160265232378,126.172805691035,-587,123.45,601,621,125.23,128.47,27.936,27.865,
signal1-model1,ICICIBC-IBN,2020-10-23,0.00764656415185017,0.0286683847275924,-0.00438288884559048,0.012142747941001,11.5867870561197,11.2145018041263,0,0,416.95,416.2,11.47,11.46,74.06,73.9,
signal1-model1,ICICIBC-IBN,2020-10-26,0.0150077834989824,0.0289278917334795,-0.00413962603642999,0.0123941328485248,11.6273028739733,11.2536264992825,0,0,404.45,417.55,11.08,11.12,74.16,73.9,
signal1-model1,ICICIBC-IBN,2020-10-27,0.015563959955506,0.029047553166299,-0.00253618356991876,0.0132556847981901,11.2271086201032,10.8825239195466,0,0,409.95,404.55,11.16,11.19,74.02,74.16,
signal1-model1,ICICIBC-IBN,2020-10-28,-0.0047431325301206,0.029423365394081,-0.0035794471145192,0.0129219591397809,11.5431152833976,11.1730486205748,0,0,396.05,415,10.56,10.74,74.45,74.02,跌下限\收盘平
signal1-model1,ICICIBC-IBN,2020-10-29,0.00382022471910126,0.0292966009286193,-0.00426546827205317,0.0125155663282831,10.8280066870019,10.4749400302126,0,0,399.9,391.6,10.67,10.68,74.53,74.45,
signal1-model1,ICICIBC-IBN,2020-10-30,-0.0076926628400299,0.0212148693243142,-0.00204232605014608,0.00958627163708408,10.9808345133034,10.7307564726072,0,0,392.6,400.7,10.55,10.62,74.7,74.53,跌下限\收盘平
signal1-model1,ICICIBC-IBN,2020-11-02,-0.0535359712230216,0.0303003568925804,-0.0178186259988354,0.00624086544687248,11.4845027753062,10.9481323966449,-417,11.27,417.45,417,11.56,11.27,74.69,74.82,跌下限\收盘加仓美股
signal1-model1,ICICIBC-IBN,2020-11-03,0.0176996699669969,0.0303191866603678,-0.0178196800049829,0.00624975332769245,11.7033444632837,11.1565374679846,-417,11.27,443.85,424.2,11.97,12.22,74.85,74.69,
signal1-model1,ICICIBC-IBN,2020-11-04,0.0244163045963868,0.0316702021538152,-0.0178898085136137,0.00689019682010077,12.0547596366563,11.4756656442751,-417,11.27,437.05,437.3,12,11.8,74.42,74.85,
signal1-model1,ICICIBC-IBN,2020-11-05,0.00540540540540557,0.0309797993986583,-0.0182098782049292,0.00638496059686455,12.3052427670162,11.7181401633605,-417,11.27,438.5,444,12.1,11.96,74.14,74.4,
